Date,Consumption,Atypical_Day,Religious Holidays,Consumption_t-1,Consumption_t-2,Consumption_t-3,Consumption_t-4,Consumption_t-5,Consumption_t-6,Consumption_t-7,Consumption_t-8,Consumption_t-9,Consumption_t-10,Consumption_t-11,Consumption_t-12,Consumption_t-13,Consumption_t-14
2016-02-11,788577.8499999999,0.0,0.0,782078.3800000001,785966.8900000001,778011.2899999998,678182.8799999999,759895.2600000001,773712.3500000002,762177.5499999998,758355.0900000002,762948.0399999998,763070.55,662382.9700000001,758549.68,806796.8500000002,829661.57
2016-02-12,772396.1,0.0,0.0,788577.8499999999,782078.3800000001,785966.8900000001,778011.2899999998,678182.8799999999,759895.2600000001,773712.3500000002,762177.5499999998,758355.0900000002,762948.0399999998,763070.55,662382.9700000001,758549.68,806796.8500000002
2016-02-13,729007.7799999998,1.0,0.0,772396.1,788577.8499999999,782078.3800000001,785966.8900000001,778011.2899999998,678182.8799999999,759895.2600000001,773712.3500000002,762177.5499999998,758355.0900000002,762948.0399999998,763070.55,662382.9700000001,758549.68
2016-02-14,641764.1399999999,1.0,0.0,729007.7799999998,772396.1,788577.8499999999,782078.3800000001,785966.8900000001,778011.2899999998,678182.8799999999,759895.2600000001,773712.3500000002,762177.5499999998,758355.0900000002,762948.0399999998,763070.55,662382.9700000001
2016-02-15,715504.7799999998,0.0,0.0,641764.1399999999,729007.7799999998,772396.1,788577.8499999999,782078.3800000001,785966.8900000001,778011.2899999998,678182.8799999999,759895.2600000001,773712.3500000002,762177.5499999998,758355.0900000002,762948.0399999998,763070.55
2016-02-16,714304.97,0.0,0.0,715504.7799999998,641764.1399999999,729007.7799999998,772396.1,788577.8499999999,782078.3800000001,785966.8900000001,778011.2899999998,678182.8799999999,759895.2600000001,773712.3500000002,762177.5499999998,758355.0900000002,762948.0399999998
2016-02-17,712644.8200000002,0.0,0.0,714304.97,715504.7799999998,641764.1399999999,729007.7799999998,772396.1,788577.8499999999,782078.3800000001,785966.8900000001,778011.2899999998,678182.8799999999,759895.2600000001,773712.3500000002,762177.5499999998,758355.0900000002
2016-02-18,723173.14,0.0,0.0,712644.8200000002,714304.97,715504.7799999998,641764.1399999999,729007.7799999998,772396.1,788577.8499999999,782078.3800000001,785966.8900000001,778011.2899999998,678182.8799999999,759895.2600000001,773712.3500000002,762177.5499999998
2016-02-19,728366.8500000002,0.0,0.0,723173.14,712644.8200000002,714304.97,715504.7799999998,641764.1399999999,729007.7799999998,772396.1,788577.8499999999,782078.3800000001,785966.8900000001,778011.2899999998,678182.8799999999,759895.2600000001,773712.3500000002
2016-02-20,701995.8500000001,1.0,0.0,728366.8500000002,723173.14,712644.8200000002,714304.97,715504.7799999998,641764.1399999999,729007.7799999998,772396.1,788577.8499999999,782078.3800000001,785966.8900000001,778011.2899999998,678182.8799999999,759895.2600000001
2016-02-21,635996.8600000001,1.0,0.0,701995.8500000001,728366.8500000002,723173.14,712644.8200000002,714304.97,715504.7799999998,641764.1399999999,729007.7799999998,772396.1,788577.8499999999,782078.3800000001,785966.8900000001,778011.2899999998,678182.8799999999
2016-02-22,727771.3299999998,0.0,0.0,635996.8600000001,701995.8500000001,728366.8500000002,723173.14,712644.8200000002,714304.97,715504.7799999998,641764.1399999999,729007.7799999998,772396.1,788577.8499999999,782078.3800000001,785966.8900000001,778011.2899999998
2016-02-23,734325.9500000002,0.0,0.0,727771.3299999998,635996.8600000001,701995.8500000001,728366.8500000002,723173.14,712644.8200000002,714304.97,715504.7799999998,641764.1399999999,729007.7799999998,772396.1,788577.8499999999,782078.3800000001,785966.8900000001
2016-02-24,736243.5,0.0,0.0,734325.9500000002,727771.3299999998,635996.8600000001,701995.8500000001,728366.8500000002,723173.14,712644.8200000002,714304.97,715504.7799999998,641764.1399999999,729007.7799999998,772396.1,788577.8499999999,782078.3800000001
2016-02-25,747824.2799999998,0.0,0.0,736243.5,734325.9500000002,727771.3299999998,635996.8600000001,701995.8500000001,728366.8500000002,723173.14,712644.8200000002,714304.97,715504.7799999998,641764.1399999999,729007.7799999998,772396.1,788577.8499999999
2016-02-26,729003.4,0.0,0.0,747824.2799999998,736243.5,734325.9500000002,727771.3299999998,635996.8600000001,701995.8500000001,728366.8500000002,723173.14,712644.8200000002,714304.97,715504.7799999998,641764.1399999999,729007.7799999998,772396.1
2016-02-27,697038.01,1.0,0.0,729003.4,747824.2799999998,736243.5,734325.9500000002,727771.3299999998,635996.8600000001,701995.8500000001,728366.8500000002,723173.14,712644.8200000002,714304.97,715504.7799999998,641764.1399999999,729007.7799999998
2016-02-28,617088.64,1.0,0.0,697038.01,729003.4,747824.2799999998,736243.5,734325.9500000002,727771.3299999998,635996.8600000001,701995.8500000001,728366.8500000002,723173.14,712644.8200000002,714304.97,715504.7799999998,641764.1399999999
2016-02-29,695738.3500000001,0.0,0.0,617088.64,697038.01,729003.4,747824.2799999998,736243.5,734325.9500000002,727771.3299999998,635996.8600000001,701995.8500000001,728366.8500000002,723173.14,712644.8200000002,714304.97,715504.7799999998
2016-03-01,699355.3900000001,0.0,0.0,695738.3500000001,617088.64,697038.01,729003.4,747824.2799999998,736243.5,734325.9500000002,727771.3299999998,635996.8600000001,701995.8500000001,728366.8500000002,723173.14,712644.8200000002,714304.97
2016-03-02,706343.37,0.0,0.0,699355.3900000001,695738.3500000001,617088.64,697038.01,729003.4,747824.2799999998,736243.5,734325.9500000002,727771.3299999998,635996.8600000001,701995.8500000001,728366.8500000002,723173.14,712644.8200000002
2016-03-03,722919.6900000002,0.0,0.0,706343.37,699355.3900000001,695738.3500000001,617088.64,697038.01,729003.4,747824.2799999998,736243.5,734325.9500000002,727771.3299999998,635996.8600000001,701995.8500000001,728366.8500000002,723173.14
2016-03-04,726886.2300000002,0.0,0.0,722919.6900000002,706343.37,699355.3900000001,695738.3500000001,617088.64,697038.01,729003.4,747824.2799999998,736243.5,734325.9500000002,727771.3299999998,635996.8600000001,701995.8500000001,728366.8500000002
2016-03-05,702405.26,1.0,0.0,726886.2300000002,722919.6900000002,706343.37,699355.3900000001,695738.3500000001,617088.64,697038.01,729003.4,747824.2799999998,736243.5,734325.9500000002,727771.3299999998,635996.8600000001,701995.8500000001
2016-03-06,620581.72,1.0,0.0,702405.26,726886.2300000002,722919.6900000002,706343.37,699355.3900000001,695738.3500000001,617088.64,697038.01,729003.4,747824.2799999998,736243.5,734325.9500000002,727771.3299999998,635996.8600000001
2016-03-07,704301.3599999999,0.0,0.0,620581.72,702405.26,726886.2300000002,722919.6900000002,706343.37,699355.3900000001,695738.3500000001,617088.64,697038.01,729003.4,747824.2799999998,736243.5,734325.9500000002,727771.3299999998
2016-03-08,711769.5400000002,0.0,0.0,704301.3599999999,620581.72,702405.26,726886.2300000002,722919.6900000002,706343.37,699355.3900000001,695738.3500000001,617088.64,697038.01,729003.4,747824.2799999998,736243.5,734325.9500000002
2016-03-09,714081.9,0.0,0.0,711769.5400000002,704301.3599999999,620581.72,702405.26,726886.2300000002,722919.6900000002,706343.37,699355.3900000001,695738.3500000001,617088.64,697038.01,729003.4,747824.2799999998,736243.5
2016-03-10,720961.8200000002,0.0,0.0,714081.9,711769.5400000002,704301.3599999999,620581.72,702405.26,726886.2300000002,722919.6900000002,706343.37,699355.3900000001,695738.3500000001,617088.64,697038.01,729003.4,747824.2799999998
2016-03-11,717059.3900000001,0.0,0.0,720961.8200000002,714081.9,711769.5400000002,704301.3599999999,620581.72,702405.26,726886.2300000002,722919.6900000002,706343.37,699355.3900000001,695738.3500000001,617088.64,697038.01,729003.4
2016-03-12,691140.75,1.0,0.0,717059.3900000001,720961.8200000002,714081.9,711769.5400000002,704301.3599999999,620581.72,702405.26,726886.2300000002,722919.6900000002,706343.37,699355.3900000001,695738.3500000001,617088.64,697038.01
2016-03-13,617828.6100000001,1.0,0.0,691140.75,717059.3900000001,720961.8200000002,714081.9,711769.5400000002,704301.3599999999,620581.72,702405.26,726886.2300000002,722919.6900000002,706343.37,699355.3900000001,695738.3500000001,617088.64
2016-03-14,729013.7899999998,0.0,0.0,617828.6100000001,691140.75,717059.3900000001,720961.8200000002,714081.9,711769.5400000002,704301.3599999999,620581.72,702405.26,726886.2300000002,722919.6900000002,706343.37,699355.3900000001,695738.3500000001
2016-03-15,749531.61,0.0,0.0,729013.7899999998,617828.6100000001,691140.75,717059.3900000001,720961.8200000002,714081.9,711769.5400000002,704301.3599999999,620581.72,702405.26,726886.2300000002,722919.6900000002,706343.37,699355.3900000001
2016-03-16,754584.14,0.0,0.0,749531.61,729013.7899999998,617828.6100000001,691140.75,717059.3900000001,720961.8200000002,714081.9,711769.5400000002,704301.3599999999,620581.72,702405.26,726886.2300000002,722919.6900000002,706343.37
2016-03-17,762313.08,0.0,0.0,754584.14,749531.61,729013.7899999998,617828.6100000001,691140.75,717059.3900000001,720961.8200000002,714081.9,711769.5400000002,704301.3599999999,620581.72,702405.26,726886.2300000002,722919.6900000002
2016-03-18,750070.4199999998,0.0,0.0,762313.08,754584.14,749531.61,729013.7899999998,617828.6100000001,691140.75,717059.3900000001,720961.8200000002,714081.9,711769.5400000002,704301.3599999999,620581.72,702405.26,726886.2300000002
2016-03-19,731769.8800000001,1.0,0.0,750070.4199999998,762313.08,754584.14,749531.61,729013.7899999998,617828.6100000001,691140.75,717059.3900000001,720961.8200000002,714081.9,711769.5400000002,704301.3599999999,620581.72,702405.26
2016-03-20,646105.62,1.0,0.0,731769.8800000001,750070.4199999998,762313.08,754584.14,749531.61,729013.7899999998,617828.6100000001,691140.75,717059.3900000001,720961.8200000002,714081.9,711769.5400000002,704301.3599999999,620581.72
2016-03-21,728348.88,0.0,0.0,646105.62,731769.8800000001,750070.4199999998,762313.08,754584.14,749531.61,729013.7899999998,617828.6100000001,691140.75,717059.3900000001,720961.8200000002,714081.9,711769.5400000002,704301.3599999999
2016-03-22,732919.6900000002,0.0,0.0,728348.88,646105.62,731769.8800000001,750070.4199999998,762313.08,754584.14,749531.61,729013.7899999998,617828.6100000001,691140.75,717059.3900000001,720961.8200000002,714081.9,711769.5400000002
2016-03-23,728007.43,0.0,0.0,732919.6900000002,728348.88,646105.62,731769.8800000001,750070.4199999998,762313.08,754584.14,749531.61,729013.7899999998,617828.6100000001,691140.75,717059.3900000001,720961.8200000002,714081.9
2016-03-24,726728.0899999999,0.0,0.0,728007.43,732919.6900000002,728348.88,646105.62,731769.8800000001,750070.4199999998,762313.08,754584.14,749531.61,729013.7899999998,617828.6100000001,691140.75,717059.3900000001,720961.8200000002
2016-03-25,736984.1600000001,0.0,0.0,726728.0899999999,728007.43,732919.6900000002,728348.88,646105.62,731769.8800000001,750070.4199999998,762313.08,754584.14,749531.61,729013.7899999998,617828.6100000001,691140.75,717059.3900000001
2016-03-26,721810.8799999999,1.0,0.0,736984.1600000001,726728.0899999999,728007.43,732919.6900000002,728348.88,646105.62,731769.8800000001,750070.4199999998,762313.08,754584.14,749531.61,729013.7899999998,617828.6100000001,691140.75
2016-03-27,746198.3699999999,1.0,0.0,721810.8799999999,736984.1600000001,726728.0899999999,728007.43,732919.6900000002,728348.88,646105.62,731769.8800000001,750070.4199999998,762313.08,754584.14,749531.61,729013.7899999998,617828.6100000001
2016-03-28,750703.7,0.0,0.0,746198.3699999999,721810.8799999999,736984.1600000001,726728.0899999999,728007.43,732919.6900000002,728348.88,646105.62,731769.8800000001,750070.4199999998,762313.08,754584.14,749531.61,729013.7899999998
2016-03-29,746918.58,0.0,0.0,750703.7,746198.3699999999,721810.8799999999,736984.1600000001,726728.0899999999,728007.43,732919.6900000002,728348.88,646105.62,731769.8800000001,750070.4199999998,762313.08,754584.14,749531.61
2016-03-30,737733.4000000001,0.0,0.0,746918.58,750703.7,746198.3699999999,721810.8799999999,736984.1600000001,726728.0899999999,728007.43,732919.6900000002,728348.88,646105.62,731769.8800000001,750070.4199999998,762313.08,754584.14
2016-03-31,726478.9399999998,0.0,0.0,737733.4000000001,746918.58,750703.7,746198.3699999999,721810.8799999999,736984.1600000001,726728.0899999999,728007.43,732919.6900000002,728348.88,646105.62,731769.8800000001,750070.4199999998,762313.08
2016-04-01,701733.0700000001,0.0,0.0,726478.9399999998,737733.4000000001,746918.58,750703.7,746198.3699999999,721810.8799999999,736984.1600000001,726728.0899999999,728007.43,732919.6900000002,728348.88,646105.62,731769.8800000001,750070.4199999998
2016-04-02,624565.4,1.0,0.0,701733.0700000001,726478.9399999998,737733.4000000001,746918.58,750703.7,746198.3699999999,721810.8799999999,736984.1600000001,726728.0899999999,728007.43,732919.6900000002,728348.88,646105.62,731769.8800000001
2016-04-03,706629.88,1.0,0.0,624565.4,701733.0700000001,726478.9399999998,737733.4000000001,746918.58,750703.7,746198.3699999999,721810.8799999999,736984.1600000001,726728.0899999999,728007.43,732919.6900000002,728348.88,646105.62
2016-04-04,725733.8099999998,0.0,0.0,706629.88,624565.4,701733.0700000001,726478.9399999998,737733.4000000001,746918.58,750703.7,746198.3699999999,721810.8799999999,736984.1600000001,726728.0899999999,728007.43,732919.6900000002,728348.88
2016-04-05,724573.33,0.0,0.0,725733.8099999998,706629.88,624565.4,701733.0700000001,726478.9399999998,737733.4000000001,746918.58,750703.7,746198.3699999999,721810.8799999999,736984.1600000001,726728.0899999999,728007.43,732919.6900000002
2016-04-06,728611.23,0.0,0.0,724573.33,725733.8099999998,706629.88,624565.4,701733.0700000001,726478.9399999998,737733.4000000001,746918.58,750703.7,746198.3699999999,721810.8799999999,736984.1600000001,726728.0899999999,728007.43
2016-04-07,725773.8600000001,0.0,0.0,728611.23,724573.33,725733.8099999998,706629.88,624565.4,701733.0700000001,726478.9399999998,737733.4000000001,746918.58,750703.7,746198.3699999999,721810.8799999999,736984.1600000001,726728.0899999999
2016-04-08,693750.46,0.0,0.0,725773.8600000001,728611.23,724573.33,725733.8099999998,706629.88,624565.4,701733.0700000001,726478.9399999998,737733.4000000001,746918.58,750703.7,746198.3699999999,721810.8799999999,736984.1600000001
2016-04-09,617176.72,1.0,0.0,693750.46,725773.8600000001,728611.23,724573.33,725733.8099999998,706629.88,624565.4,701733.0700000001,726478.9399999998,737733.4000000001,746918.58,750703.7,746198.3699999999,721810.8799999999
2016-04-10,715793.9000000001,1.0,0.0,617176.72,693750.46,725773.8600000001,728611.23,724573.33,725733.8099999998,706629.88,624565.4,701733.0700000001,726478.9399999998,737733.4000000001,746918.58,750703.7,746198.3699999999
2016-04-11,731988.4199999998,0.0,0.0,715793.9000000001,617176.72,693750.46,725773.8600000001,728611.23,724573.33,725733.8099999998,706629.88,624565.4,701733.0700000001,726478.9399999998,737733.4000000001,746918.58,750703.7
2016-04-12,725401.7100000002,0.0,0.0,731988.4199999998,715793.9000000001,617176.72,693750.46,725773.8600000001,728611.23,724573.33,725733.8099999998,706629.88,624565.4,701733.0700000001,726478.9399999998,737733.4000000001,746918.58
2016-04-13,729469.56,0.0,0.0,725401.7100000002,731988.4199999998,715793.9000000001,617176.72,693750.46,725773.8600000001,728611.23,724573.33,725733.8099999998,706629.88,624565.4,701733.0700000001,726478.9399999998,737733.4000000001
2016-04-14,727162.51,0.0,0.0,729469.56,725401.7100000002,731988.4199999998,715793.9000000001,617176.72,693750.46,725773.8600000001,728611.23,724573.33,725733.8099999998,706629.88,624565.4,701733.0700000001,726478.9399999998
2016-04-15,705384.07,0.0,0.0,727162.51,729469.56,725401.7100000002,731988.4199999998,715793.9000000001,617176.72,693750.46,725773.8600000001,728611.23,724573.33,725733.8099999998,706629.88,624565.4,701733.0700000001
2016-04-16,630105.6400000001,1.0,0.0,705384.07,727162.51,729469.56,725401.7100000002,731988.4199999998,715793.9000000001,617176.72,693750.46,725773.8600000001,728611.23,724573.33,725733.8099999998,706629.88,624565.4
2016-04-17,717333.56,1.0,0.0,630105.6400000001,705384.07,727162.51,729469.56,725401.7100000002,731988.4199999998,715793.9000000001,617176.72,693750.46,725773.8600000001,728611.23,724573.33,725733.8099999998,706629.88
2016-04-18,724223.01,0.0,0.0,717333.56,630105.6400000001,705384.07,727162.51,729469.56,725401.7100000002,731988.4199999998,715793.9000000001,617176.72,693750.46,725773.8600000001,728611.23,724573.33,725733.8099999998
2016-04-19,730890.03,0.0,0.0,724223.01,717333.56,630105.6400000001,705384.07,727162.51,729469.56,725401.7100000002,731988.4199999998,715793.9000000001,617176.72,693750.46,725773.8600000001,728611.23,724573.33
2016-04-20,733979.8900000001,0.0,0.0,730890.03,724223.01,717333.56,630105.6400000001,705384.07,727162.51,729469.56,725401.7100000002,731988.4199999998,715793.9000000001,617176.72,693750.46,725773.8600000001,728611.23
2016-04-21,732809.9799999999,0.0,0.0,733979.8900000001,730890.03,724223.01,717333.56,630105.6400000001,705384.07,727162.51,729469.56,725401.7100000002,731988.4199999998,715793.9000000001,617176.72,693750.46,725773.8600000001
2016-04-22,666088.2100000001,0.0,0.0,732809.9799999999,733979.8900000001,730890.03,724223.01,717333.56,630105.6400000001,705384.07,727162.51,729469.56,725401.7100000002,731988.4199999998,715793.9000000001,617176.72,693750.46
2016-04-23,614353.6300000001,1.0,0.0,666088.2100000001,732809.9799999999,733979.8900000001,730890.03,724223.01,717333.56,630105.6400000001,705384.07,727162.51,729469.56,725401.7100000002,731988.4199999998,715793.9000000001,617176.72
2016-04-24,726414.0700000002,1.0,0.0,614353.6300000001,666088.2100000001,732809.9799999999,733979.8900000001,730890.03,724223.01,717333.56,630105.6400000001,705384.07,727162.51,729469.56,725401.7100000002,731988.4199999998,715793.9000000001
2016-04-25,742228.5200000001,0.0,0.0,726414.0700000002,614353.6300000001,666088.2100000001,732809.9799999999,733979.8900000001,730890.03,724223.01,717333.56,630105.6400000001,705384.07,727162.51,729469.56,725401.7100000002,731988.4199999998
2016-04-26,744370.0699999998,0.0,0.0,742228.5200000001,726414.0700000002,614353.6300000001,666088.2100000001,732809.9799999999,733979.8900000001,730890.03,724223.01,717333.56,630105.6400000001,705384.07,727162.51,729469.56,725401.7100000002
2016-04-27,753444.67,0.0,0.0,744370.0699999998,742228.5200000001,726414.0700000002,614353.6300000001,666088.2100000001,732809.9799999999,733979.8900000001,730890.03,724223.01,717333.56,630105.6400000001,705384.07,727162.51,729469.56
2016-04-28,753127.3700000001,0.0,0.0,753444.67,744370.0699999998,742228.5200000001,726414.0700000002,614353.6300000001,666088.2100000001,732809.9799999999,733979.8900000001,730890.03,724223.01,717333.56,630105.6400000001,705384.07,727162.51
2016-04-29,722228.16,0.0,0.0,753127.3700000001,753444.67,744370.0699999998,742228.5200000001,726414.0700000002,614353.6300000001,666088.2100000001,732809.9799999999,733979.8900000001,730890.03,724223.01,717333.56,630105.6400000001,705384.07
2016-04-30,622769.65,1.0,0.0,722228.16,753127.3700000001,753444.67,744370.0699999998,742228.5200000001,726414.0700000002,614353.6300000001,666088.2100000001,732809.9799999999,733979.8900000001,730890.03,724223.01,717333.56,630105.6400000001
2016-05-01,728730.9399999998,1.0,0.0,622769.65,722228.16,753127.3700000001,753444.67,744370.0699999998,742228.5200000001,726414.0700000002,614353.6300000001,666088.2100000001,732809.9799999999,733979.8900000001,730890.03,724223.01,717333.56
2016-05-02,737734.7799999998,0.0,0.0,728730.9399999998,622769.65,722228.16,753127.3700000001,753444.67,744370.0699999998,742228.5200000001,726414.0700000002,614353.6300000001,666088.2100000001,732809.9799999999,733979.8900000001,730890.03,724223.01
2016-05-03,736819.2800000001,0.0,0.0,737734.7799999998,728730.9399999998,622769.65,722228.16,753127.3700000001,753444.67,744370.0699999998,742228.5200000001,726414.0700000002,614353.6300000001,666088.2100000001,732809.9799999999,733979.8900000001,730890.03
2016-05-04,741196.38,0.0,0.0,736819.2800000001,737734.7799999998,728730.9399999998,622769.65,722228.16,753127.3700000001,753444.67,744370.0699999998,742228.5200000001,726414.0700000002,614353.6300000001,666088.2100000001,732809.9799999999,733979.8900000001
2016-05-05,738443.8699999999,0.0,0.0,741196.38,736819.2800000001,737734.7799999998,728730.9399999998,622769.65,722228.16,753127.3700000001,753444.67,744370.0699999998,742228.5200000001,726414.0700000002,614353.6300000001,666088.2100000001,732809.9799999999
2016-05-06,705650.5200000001,0.0,0.0,738443.8699999999,741196.38,736819.2800000001,737734.7799999998,728730.9399999998,622769.65,722228.16,753127.3700000001,753444.67,744370.0699999998,742228.5200000001,726414.0700000002,614353.6300000001,666088.2100000001
2016-05-07,629695.9600000001,1.0,0.0,705650.5200000001,738443.8699999999,741196.38,736819.2800000001,737734.7799999998,728730.9399999998,622769.65,722228.16,753127.3700000001,753444.67,744370.0699999998,742228.5200000001,726414.0700000002,614353.6300000001
2016-05-08,722095.9499999997,1.0,0.0,629695.9600000001,705650.5200000001,738443.8699999999,741196.38,736819.2800000001,737734.7799999998,728730.9399999998,622769.65,722228.16,753127.3700000001,753444.67,744370.0699999998,742228.5200000001,726414.0700000002
2016-05-09,743847.2200000002,0.0,0.0,722095.9499999997,629695.9600000001,705650.5200000001,738443.8699999999,741196.38,736819.2800000001,737734.7799999998,728730.9399999998,622769.65,722228.16,753127.3700000001,753444.67,744370.0699999998,742228.5200000001
2016-05-10,737360.2700000001,0.0,0.0,743847.2200000002,722095.9499999997,629695.9600000001,705650.5200000001,738443.8699999999,741196.38,736819.2800000001,737734.7799999998,728730.9399999998,622769.65,722228.16,753127.3700000001,753444.67,744370.0699999998
2016-05-11,742923.7,0.0,0.0,737360.2700000001,743847.2200000002,722095.9499999997,629695.9600000001,705650.5200000001,738443.8699999999,741196.38,736819.2800000001,737734.7799999998,728730.9399999998,622769.65,722228.16,753127.3700000001,753444.67
2016-05-12,745632.2000000002,0.0,0.0,742923.7,737360.2700000001,743847.2200000002,722095.9499999997,629695.9600000001,705650.5200000001,738443.8699999999,741196.38,736819.2800000001,737734.7799999998,728730.9399999998,622769.65,722228.16,753127.3700000001
2016-05-13,712973.69,0.0,0.0,745632.2000000002,742923.7,737360.2700000001,743847.2200000002,722095.9499999997,629695.9600000001,705650.5200000001,738443.8699999999,741196.38,736819.2800000001,737734.7799999998,728730.9399999998,622769.65,722228.16
2016-05-14,635210.83,1.0,0.0,712973.69,745632.2000000002,742923.7,737360.2700000001,743847.2200000002,722095.9499999997,629695.9600000001,705650.5200000001,738443.8699999999,741196.38,736819.2800000001,737734.7799999998,728730.9399999998,622769.65
2016-05-15,723448.2700000001,1.0,0.0,635210.83,712973.69,745632.2000000002,742923.7,737360.2700000001,743847.2200000002,722095.9499999997,629695.9600000001,705650.5200000001,738443.8699999999,741196.38,736819.2800000001,737734.7799999998,728730.9399999998
2016-05-16,742753.3799999999,0.0,0.0,723448.2700000001,635210.83,712973.69,745632.2000000002,742923.7,737360.2700000001,743847.2200000002,722095.9499999997,629695.9600000001,705650.5200000001,738443.8699999999,741196.38,736819.2800000001,737734.7799999998
2016-05-17,734539.88,0.0,0.0,742753.3799999999,723448.2700000001,635210.83,712973.69,745632.2000000002,742923.7,737360.2700000001,743847.2200000002,722095.9499999997,629695.9600000001,705650.5200000001,738443.8699999999,741196.38,736819.2800000001
2016-05-18,673586.21,0.0,0.0,734539.88,742753.3799999999,723448.2700000001,635210.83,712973.69,745632.2000000002,742923.7,737360.2700000001,743847.2200000002,722095.9499999997,629695.9600000001,705650.5200000001,738443.8699999999,741196.38
2016-05-19,713950.8000000002,1.0,0.0,673586.21,734539.88,742753.3799999999,723448.2700000001,635210.83,712973.69,745632.2000000002,742923.7,737360.2700000001,743847.2200000002,722095.9499999997,629695.9600000001,705650.5200000001,738443.8699999999
2016-05-20,695365.05,0.0,0.0,713950.8000000002,673586.21,734539.88,742753.3799999999,723448.2700000001,635210.83,712973.69,745632.2000000002,742923.7,737360.2700000001,743847.2200000002,722095.9499999997,629695.9600000001,705650.5200000001
2016-05-21,617499.59,1.0,0.0,695365.05,713950.8000000002,673586.21,734539.88,742753.3799999999,723448.2700000001,635210.83,712973.69,745632.2000000002,742923.7,737360.2700000001,743847.2200000002,722095.9499999997,629695.9600000001
2016-05-22,704989.7899999998,1.0,0.0,617499.59,695365.05,713950.8000000002,673586.21,734539.88,742753.3799999999,723448.2700000001,635210.83,712973.69,745632.2000000002,742923.7,737360.2700000001,743847.2200000002,722095.9499999997
2016-05-23,718471.21,0.0,0.0,704989.7899999998,617499.59,695365.05,713950.8000000002,673586.21,734539.88,742753.3799999999,723448.2700000001,635210.83,712973.69,745632.2000000002,742923.7,737360.2700000001,743847.2200000002
2016-05-24,721583.19,0.0,0.0,718471.21,704989.7899999998,617499.59,695365.05,713950.8000000002,673586.21,734539.88,742753.3799999999,723448.2700000001,635210.83,712973.69,745632.2000000002,742923.7,737360.2700000001
2016-05-25,723169.84,0.0,0.0,721583.19,718471.21,704989.7899999998,617499.59,695365.05,713950.8000000002,673586.21,734539.88,742753.3799999999,723448.2700000001,635210.83,712973.69,745632.2000000002,742923.7
2016-05-26,713757.1099999999,0.0,0.0,723169.84,721583.19,718471.21,704989.7899999998,617499.59,695365.05,713950.8000000002,673586.21,734539.88,742753.3799999999,723448.2700000001,635210.83,712973.69,745632.2000000002
2016-05-27,687091.42,0.0,0.0,713757.1099999999,723169.84,721583.19,718471.21,704989.7899999998,617499.59,695365.05,713950.8000000002,673586.21,734539.88,742753.3799999999,723448.2700000001,635210.83,712973.69
2016-05-28,612078.09,1.0,0.0,687091.42,713757.1099999999,723169.84,721583.19,718471.21,704989.7899999998,617499.59,695365.05,713950.8000000002,673586.21,734539.88,742753.3799999999,723448.2700000001,635210.83
2016-05-29,703602.7100000001,1.0,0.0,612078.09,687091.42,713757.1099999999,723169.84,721583.19,718471.21,704989.7899999998,617499.59,695365.05,713950.8000000002,673586.21,734539.88,742753.3799999999,723448.2700000001
2016-05-30,733330.5999999999,0.0,0.0,703602.7100000001,612078.09,687091.42,713757.1099999999,723169.84,721583.19,718471.21,704989.7899999998,617499.59,695365.05,713950.8000000002,673586.21,734539.88,742753.3799999999
2016-05-31,739594.22,0.0,0.0,733330.5999999999,703602.7100000001,612078.09,687091.42,713757.1099999999,723169.84,721583.19,718471.21,704989.7899999998,617499.59,695365.05,713950.8000000002,673586.21,734539.88
2016-06-01,751612.39,0.0,0.0,739594.22,733330.5999999999,703602.7100000001,612078.09,687091.42,713757.1099999999,723169.84,721583.19,718471.21,704989.7899999998,617499.59,695365.05,713950.8000000002,673586.21
2016-06-02,740145.31,0.0,0.0,751612.39,739594.22,733330.5999999999,703602.7100000001,612078.09,687091.42,713757.1099999999,723169.84,721583.19,718471.21,704989.7899999998,617499.59,695365.05,713950.8000000002
2016-06-03,707852.5999999999,0.0,0.0,740145.31,751612.39,739594.22,733330.5999999999,703602.7100000001,612078.09,687091.42,713757.1099999999,723169.84,721583.19,718471.21,704989.7899999998,617499.59,695365.05
2016-06-04,634651.56,1.0,0.0,707852.5999999999,740145.31,751612.39,739594.22,733330.5999999999,703602.7100000001,612078.09,687091.42,713757.1099999999,723169.84,721583.19,718471.21,704989.7899999998,617499.59
2016-06-05,722890.3600000001,1.0,0.0,634651.56,707852.5999999999,740145.31,751612.39,739594.22,733330.5999999999,703602.7100000001,612078.09,687091.42,713757.1099999999,723169.84,721583.19,718471.21,704989.7899999998
2016-06-06,724644.47,0.0,0.0,722890.3600000001,634651.56,707852.5999999999,740145.31,751612.39,739594.22,733330.5999999999,703602.7100000001,612078.09,687091.42,713757.1099999999,723169.84,721583.19,718471.21
2016-06-07,730509.7399999999,0.0,0.0,724644.47,722890.3600000001,634651.56,707852.5999999999,740145.31,751612.39,739594.22,733330.5999999999,703602.7100000001,612078.09,687091.42,713757.1099999999,723169.84,721583.19
2016-06-08,725737.8799999999,0.0,0.0,730509.7399999999,724644.47,722890.3600000001,634651.56,707852.5999999999,740145.31,751612.39,739594.22,733330.5999999999,703602.7100000001,612078.09,687091.42,713757.1099999999,723169.84
